date,snowfall_cm,slr,temp_max,temp_min,humidity_avg,accumulated_snowfall_cm
2001-02-26,0.00,0,-15.7,-20.7,79.7,235.68
2001-02-27,0.60,30.0,-16.8,-22.2,78.3,236.28
2001-02-28,0.60,30.0,-17.5,-21.9,78.3,236.88
2001-03-01,1.50,30.0,-17.4,-21.2,78.4,238.38
2001-03-02,0.30,30.0,-17.3,-21.0,78.6,238.68
2001-03-03,0.30,30.0,-11.3,-19.0,78.5,238.98
2001-03-04,0.00,0,-6.4,-11.1,71.8,238.98
2001-03-05,0.00,0,-3.4,-6.8,71.3,238.98
2001-03-06,0.00,0,0.4,-8.8,74.3,238.98
2001-03-07,0.00,0,-3.1,-7.8,69.9,238.98
2001-03-08,0.00,0,-3.8,-6.2,88.0,238.98
2001-03-09,3.63,13.7,-2.8,-4.7,91.4,242.61
2001-03-10,0.13,13.2,-1.5,-4.0,92.0,242.74
2001-03-11,0.22,10.9,2.1,-3.3,85.7,242.96
2001-03-12,4.68,12.9,-2.5,-5.7,92.4,247.64
2001-03-13,6.68,15.8,-5.4,-7.7,90.3,254.32
2001-03-14,10.49,16.0,-4.8,-7.1,90.5,264.81
2001-03-15,33.42,19.3,-6.3,-10.6,88.3,298.23
2001-03-16,6.87,20.0,-7.4,-15.8,86.9,305.10
2001-03-17,0.23,22.8,-8.9,-18.0,84.9,305.33
2001-03-18,0.00,0,-7.2,-17.0,84.8,305.33
2001-03-19,0.00,0,-9.7,-16.4,80.0,305.33
2001-03-20,0.00,0,-4.5,-12.8,70.8,305.33
2001-03-21,1.19,19.7,-5.9,-13.9,77.6,306.52
2001-03-22,0.00,0,-5.3,-12.4,58.0,306.52
2001-03-23,1.54,22.1,-5.7,-11.6,77.9,308.06
2001-03-24,0.18,18.3,-3.5,-11.7,72.4,308.24
2001-03-25,3.79,19.1,-7.2,-14.6,85.5,312.03
2001-03-26,0.00,0,-5.2,-12.8,56.0,312.03
2001-03-27,0.00,0,-0.1,-10.3,51.9,312.03
2001-03-28,0.52,20.2,-2.5,-9.5,62.2,312.55
2001-03-29,0.00,0,-0.4,-7.7,56.3,312.55
2001-03-30,2.41,15.3,-2.2,-7.3,91.2,314.96
2001-03-31,0.63,10.3,1.3,-4.6,79.5,315.59
2001-04-01,0.06,13.4,4.2,-2.5,64.4,315.65
2001-04-02,0.00,0,2.5,-1.6,71.3,315.65
2001-04-03,-1,-1,2.1,-2.8,84.1,315.65
2001-04-04,0.07,10.2,3.1,-2.3,69.3,315.72
2001-04-05,4.97,9.7,0.2,-2.4,92.3,320.69
2001-04-06,0.18,10.7,2.5,-2.6,75.5,320.87
2001-04-07,6.23,11.1,-1.4,-2.7,93.3,327.10
2001-04-08,12.67,11.2,-1.3,-3.4,93.5,339.77
2001-04-09,0.84,10.8,-1.0,-6.6,88.3,340.61
2001-04-10,0.00,0,0.8,-5.4,64.0,340.61
2001-04-11,4.98,15.2,0.1,-8.7,81.4,345.59
2001-04-12,0.40,19.7,-5.4,-11.1,64.5,345.99
2001-04-13,0.00,0,-4.8,-10.8,51.7,345.99
2001-04-14,0.00,0,-3.9,-11.5,52.0,345.99
2001-04-15,0.20,20.1,-3.3,-9.1,76.6,346.19
2001-04-16,0.00,0,0.4,-5.8,71.1,346.19
2001-04-17,0.32,16.1,-1.6,-7.2,66.3,346.51
2001-04-18,0.00,0,-2.0,-8.8,72.5,346.51
2001-04-19,0.00,0,-1.5,-7.4,53.6,346.51
2001-04-20,0.00,0,1.9,-5.4,36.3,346.51
2001-04-21,0.00,0,2.7,-2.9,44.2,346.51
2001-04-22,0.00,0,4.9,-0.1,45.9,346.51
2001-04-23,6.04,9.5,5.4,-0.9,58.8,352.55
2001-04-24,7.00,8.9,1.5,-1.1,94.3,359.55
2001-04-25,0.00,0,4.9,0.8,79.3,359.55
2001-04-26,6.10,7.9,3.4,0.5,92.9,365.65
2001-04-27,0.00,0,3.7,0.4,87.5,365.65
2001-04-28,0.00,0,4.1,0.7,70.4,365.65
2001-04-29,-1,-1,3.4,-0.3,89.2,365.65
2001-04-30,4.79,8.8,5.1,-0.5,67.8,370.44
