date,snowfall_cm,slr,temp_max,temp_min,humidity_avg,accumulated_snowfall_cm
2008-01-13,6.09,13.5,-0.9,-6.0,94.3,211.09
2008-01-14,0.29,8.8,1.1,-2.8,96.8,211.38
2008-01-15,2.46,9.4,-0.4,-1.4,97.8,213.84
2008-01-16,15.84,9.7,-0.6,-1.9,98.0,229.68
2008-01-17,3.53,10.2,-1.1,-5.8,96.8,233.21
2008-01-18,10.23,12.4,-2.8,-6.3,96.0,243.44
2008-01-19,2.26,11.8,-2.0,-6.5,94.0,245.70
2008-01-20,0.00,0,-4.8,-9.8,87.8,245.70
2008-01-21,0.92,16.8,-6.6,-8.8,93.9,246.62
2008-01-22,0.00,0,-8.0,-11.1,86.7,246.62
2008-01-23,5.74,14.0,-3.8,-10.8,92.9,252.36
2008-01-24,0.79,12.3,-0.9,-5.7,85.5,253.15
2008-01-25,2.54,13.6,-1.4,-7.1,88.7,255.69
2008-01-26,0.41,15.4,-4.5,-7.0,86.2,256.10
2008-01-27,0.00,0,-3.8,-6.7,76.4,256.10
2008-01-28,0.00,0,1.6,-4.2,75.3,256.10
2008-01-29,0.00,0,1.4,-6.2,82.7,256.10
2008-01-30,0.00,0,-5.6,-8.9,79.2,256.10
2008-01-31,2.99,13.1,-3.8,-7.5,91.5,259.09
2008-02-01,7.65,13.1,-3.6,-5.2,96.0,266.74
2008-02-02,0.29,17.7,-6.1,-12.9,77.0,267.03
2008-02-03,0.94,18.9,-6.8,-12.3,87.3,267.97
2008-02-04,0.28,14.0,-4.4,-7.4,95.0,268.25
2008-02-05,0.54,13.6,-3.5,-5.6,95.8,268.79
2008-02-06,6.61,12.2,-2.5,-4.4,96.7,275.40
2008-02-07,0.25,12.7,-1.3,-4.7,92.8,275.65
2008-02-08,0.00,0,0.6,-1.8,87.2,275.65
2008-02-09,0.00,0,1.0,-3.6,96.6,275.65
2008-02-10,0.27,9.4,0.1,-4.4,88.8,275.92
2008-02-11,0.00,0,1.7,-4.7,76.0,275.92
2008-02-12,0.00,0,4.1,-2.7,56.2,275.92
2008-02-13,0.00,0,-2.5,-7.6,78.8,275.92
2008-02-14,0.13,19.2,-6.3,-10.4,79.5,276.05
2008-02-15,0.00,0,-6.1,-10.0,76.4,276.05
2008-02-16,0.19,9.4,0.2,-7.8,73.0,276.24
2008-02-17,0.64,8.6,1.0,-0.6,88.3,276.88
2008-02-18,0.00,0,0.2,-4.7,80.4,276.88
2008-02-19,0.30,12.4,0.4,-4.1,86.9,277.18
2008-02-20,0.00,0,1.4,-3.9,86.4,277.18
2008-02-21,0.73,8.7,1.0,-4.0,89.2,277.91
2008-02-22,0.13,12.5,-0.1,-4.4,79.2,278.04
2008-02-23,2.67,11.2,-0.3,-4.2,81.1,280.71
2008-02-24,0.00,0,2.6,-4.6,75.6,280.71
2008-02-25,0.28,15.2,-3.1,-6.2,74.8,280.99
2008-02-26,7.41,12.0,-2.9,-6.2,96.1,288.40
2008-02-27,3.15,12.8,-3.4,-6.3,93.7,291.55
2008-02-28,0.31,15.1,-3.4,-6.1,77.6,291.86
2008-02-29,2.04,12.9,-2.8,-5.3,81.9,293.90
2008-03-01,7.86,12.4,-2.7,-5.0,96.3,301.76
2008-03-02,5.99,12.8,-3.3,-7.6,95.2,307.75
2008-03-03,0.20,16.4,-5.0,-9.8,80.3,307.95
2008-03-04,1.22,17.9,-6.9,-9.4,80.5,309.17
2008-03-05,0.34,16.9,-4.7,-8.1,82.3,309.51
2008-03-06,1.38,14.3,-2.6,-6.0,84.0,310.89
2008-03-07,1.74,14.7,-2.2,-6.4,69.8,312.63
2008-03-08,5.00,12.9,-0.7,-5.8,95.1,317.63
2008-03-09,0.34,9.2,2.0,-2.1,91.5,317.97
2008-03-10,3.02,9.3,-0.4,-3.4,96.1,320.99
2008-03-11,0.72,9.7,0.4,-2.5,98.0,321.71
2008-03-12,8.25,10.8,-1.1,-2.9,97.5,329.96
2008-03-13,2.73,11.0,-1.9,-3.9,97.0,332.69
2008-03-14,6.64,11.9,-2.7,-4.3,96.7,339.33
2008-03-15,1.48,12.4,-2.3,-4.8,96.3,340.81
2008-03-16,0.41,13.7,-1.8,-8.2,91.5,341.22
2008-03-17,0.00,0,-6.2,-10.0,86.0,341.22
2008-03-18,2.76,16.1,-6.3,-10.8,92.5,343.98
2008-03-19,0.00,0,-6.3,-12.1,85.5,343.98
2008-03-20,1.39,21.2,-6.6,-11.2,83.0,345.37
2008-03-21,4.30,22.6,-11.5,-15.1,89.4,349.67
2008-03-22,0.80,23.7,-11.5,-17.0,80.8,350.47
2008-03-23,0.00,0,-9.4,-15.4,55.0,350.47
2008-03-24,0.62,20.8,-7.7,-13.5,68.4,351.09
2008-03-25,6.77,16.6,-6.3,-9.7,93.0,357.86
2008-03-26,0.77,19.3,-6.2,-10.4,81.8,358.63
2008-03-27,0.00,0,-3.1,-9.7,58.2,358.63
2008-03-28,0.00,0,-3.4,-6.9,76.4,358.63
2008-03-29,3.83,8.8,0.4,-4.9,97.8,362.46
2008-03-30,0.15,7.9,1.4,-1.3,92.2,362.61
2008-03-31,0.13,7.9,3.3,-2.2,86.8,362.74
2008-04-01,0.00,0,4.9,-1.3,72.8,362.74
2008-04-02,0.00,0,2.6,-0.6,89.2,362.74
2008-04-03,1.44,8.0,2.0,-1.2,93.7,364.18
2008-04-04,2.03,8.1,3.4,-3.2,89.9,366.21
2008-04-05,2.39,10.5,-0.6,-5.5,91.5,368.60
2008-04-06,4.27,11.4,0.4,-3.8,86.2,372.87
2008-04-07,13.54,12.2,-2.5,-5.7,96.2,386.41
2008-04-08,1.43,14.3,-3.5,-5.9,95.6,387.84
2008-04-09,4.89,13.8,-3.0,-6.9,95.3,392.73
2008-04-10,3.23,14.1,-3.5,-6.7,95.3,395.96
2008-04-11,0.50,12.5,-1.0,-4.7,96.7,396.46
2008-04-12,2.78,11.2,-2.3,-4.2,96.6,399.24
2008-04-13,1.75,9.7,-0.5,-5.0,97.0,400.99
2008-04-14,0.09,8.9,1.1,-5.1,94.3,401.08
2008-04-15,0.00,0,1.4,-4.4,71.2,401.08
2008-04-16,0.00,0,3.2,-4.8,65.5,401.08
2008-04-17,0.00,0,2.4,-2.3,68.3,401.08
2008-04-18,0.00,0,2.1,-1.5,79.9,401.08
2008-04-19,0.19,9.4,5.2,-4.7,74.2,401.27
2008-04-20,0.00,0,2.9,-3.5,75.0,401.27
2008-04-21,0.00,0,4.0,-2.0,64.0,401.27
2008-04-22,0.00,0,7.6,0.7,54.1,401.27
2008-04-23,0.00,0,6.2,0.1,62.5,401.27
2008-04-24,0.00,0,8.2,2.2,48.4,401.27
2008-04-25,0.00,0,10.0,4.1,42.5,401.27
2008-04-26,0.00,0,8.7,2.3,69.1,401.27
2008-04-27,0.00,0,5.8,2.4,88.0,401.27
2008-04-28,-1,-1,7.7,3.7,87.6,401.27
2008-04-29,0.00,0,11.2,3.3,62.4,401.27
2008-04-30,0.00,0,12.1,4.2,62.5,401.27
