date,snowfall_cm,slr,temp_max,temp_min,humidity_avg
2012-12-07,3.68,19.5,-8.9,-12.2,92.4
2012-12-08,1.38,23.0,-12.0,-17.4,89.2
2012-12-09,0.00,0,-10.1,-15.6,91.4
2012-12-10,0.00,0,-9.4,-12.5,91.8
2012-12-11,1.31,25.5,-9.9,-15.0,90.0
2012-12-12,0.84,24.5,-13.1,-17.0,88.4
2012-12-13,0.00,0,-12.2,-17.3,88.5
2012-12-14,0.56,22.2,-10.5,-12.6,91.3
2012-12-15,12.87,15.5,-4.4,-11.1,95.8
2012-12-16,4.50,13.2,-4.0,-5.0,97.5
2012-12-17,0.11,13.6,-4.2,-8.4,96.8
2012-12-18,0.00,0,-7.0,-8.3,94.9
2012-12-19,0.27,13.7,-4.7,-8.0,96.0
2012-12-20,3.63,18.8,-5.9,-11.1,93.0
2012-12-21,4.10,22.0,-9.9,-13.1,91.2
2012-12-22,4.66,23.5,-11.8,-13.5,90.3
2012-12-23,4.35,22.1,-9.1,-13.5,91.7
2012-12-24,4.60,21.6,-10.0,-12.3,91.7
2012-12-25,2.31,18.8,-8.2,-9.9,93.3
2012-12-26,0.00,0,-3.7,-9.0,96.0
2012-12-27,3.37,17.7,-6.0,-11.0,89.4
2012-12-28,2.83,16.1,-5.9,-8.4,84.6
2012-12-29,4.64,15.3,0.8,-6.8,98.3
2012-12-30,0.10,7.6,0.5,-3.8,94.1
2012-12-31,0.83,10.0,-0.7,-3.9,96.3
2013-01-01,5.49,9.5,-0.4,-3.7,99.2
2013-01-02,0.00,0,-2.5,-5.3,93.4
2013-01-03,0.91,12.3,0.9,-5.1,88.9
2013-01-04,0.00,0,-0.7,-3.1,87.8
2013-01-05,0.58,7.5,1.2,-2.4,94.8
2013-01-06,0.64,7.7,1.2,-2.4,97.0
2013-01-07,0.29,10.2,-1.4,-3.2,97.5
2013-01-08,0.87,9.9,0.5,-4.7,92.9
2013-01-09,0.35,15.6,-3.9,-7.3,87.8
2013-01-10,1.00,20.9,-5.6,-12.5,93.5
2013-01-11,0.38,22.4,-9.0,-12.5,91.6
2013-01-12,0.00,0,-3.6,-9.1,71.1
2013-01-13,0.00,0,-4.8,-12.3,60.2
2013-01-14,0.00,0,-9.2,-11.8,93.3
2013-01-15,5.21,24.3,-11.4,-14.6,89.9
2013-01-16,5.35,23.4,-12.1,-15.2,89.8
2013-01-17,0.00,0,-12.0,-16.3,87.3
2013-01-18,0.00,0,-4.7,-12.6,91.0
2013-01-19,3.99,14.0,-3.8,-6.9,94.5
2013-01-20,0.00,0,-7.6,-13.9,91.9
2013-01-21,0.23,24.8,-5.3,-13.9,59.9
2013-01-22,0.00,0,-4.6,-9.6,76.2
2013-01-23,0.00,0,-5.9,-10.9,82.7
2013-01-24,0.00,0,-8.0,-11.1,77.9
2013-01-25,0.00,0,-6.7,-11.0,69.0
2013-01-26,0.00,0,-7.3,-10.6,88.0
2013-01-27,4.89,19.3,-6.2,-11.6,92.7
2013-01-28,3.35,14.2,-3.2,-5.9,93.7
2013-01-29,4.85,11.9,-2.9,-3.8,98.8
2013-01-30,3.02,11.6,-2.4,-4.1,97.0
2013-01-31,0.00,0,-4.5,-8.6,84.3
2013-02-01,0.08,18.5,-5.1,-8.6,82.1
2013-02-02,0.00,0,-3.2,-7.8,85.1
2013-02-03,0.16,18.3,-6.3,-10.0,88.1
2013-02-04,1.58,15.6,-5.3,-7.7,95.5
2013-02-05,6.29,15.8,-5.9,-7.9,95.5
2013-02-06,1.80,18.4,-8.2,-13.0,92.8
2013-02-07,0.49,24.7,-11.2,-16.4,89.3
2013-02-08,0.00,0,-7.2,-16.9,90.3
2013-02-09,0.64,25.6,-13.8,-16.2,88.3
2013-02-10,5.45,23.0,-10.2,-13.7,90.7
2013-02-11,2.17,21.3,-10.1,-11.3,91.8
2013-02-12,7.32,21.3,-9.1,-11.3,92.0
2013-02-13,0.91,20.7,-8.5,-11.2,92.5
2013-02-14,0.43,18.8,-7.8,-9.7,93.9
2013-02-15,0.59,15.4,-5.7,-8.4,95.4
2013-02-16,0.00,0,-2.4,-7.8,85.8
2013-02-17,0.00,0,-1.2,-7.2,89.5
2013-02-18,1.78,17.6,-3.1,-11.1,94.9
2013-02-19,1.55,20.6,-8.6,-11.0,92.8
2013-02-20,0.19,18.6,-4.9,-10.8,86.0
2013-02-21,0.00,0,-2.2,-5.4,84.1
2013-02-22,0.64,9.3,-0.4,-2.2,93.8
2013-02-23,0.18,9.1,0.1,-1.4,88.2
2013-02-24,0.00,0,-1.2,-1.8,81.2
2013-02-25,0.00,0,-0.1,-2.4,64.7
2013-02-26,0.00,0,1.8,-0.5,80.7
2013-02-27,0.00,0,1.5,-0.1,75.5
2013-02-28,0.92,11.3,0.4,-5.8,84.0
2013-03-01,2.99,14.4,-2.5,-5.9,82.5
2013-03-02,2.36,12.4,-2.0,-5.8,87.2
2013-03-03,1.26,15.3,-3.8,-6.3,80.6
2013-03-04,0.72,11.4,0.7,-3.7,85.2
2013-03-05,0.00,0,-0.1,-4.8,77.3
2013-03-06,0.06,15.1,-2.8,-10.1,75.9
2013-03-07,0.00,0,-4.7,-10.8,67.6
2013-03-08,0.00,0,-7.9,-13.2,51.3
2013-03-09,0.00,0,-9.0,-16.1,60.2
2013-03-10,0.00,0,-8.4,-15.3,65.9
2013-03-11,0.12,17.4,-5.0,-9.6,81.5
2013-03-12,1.54,21.8,-6.7,-18.1,88.1
2013-03-13,0.00,0,-9.6,-17.4,70.0
2013-03-14,0.00,0,-7.5,-15.3,37.2
2013-03-15,0.00,0,-6.4,-11.9,59.6
2013-03-16,0.00,0,-6.1,-11.5,81.4
2013-03-17,0.00,0,-4.3,-8.9,77.6
2013-03-18,0.28,28.3,-6.2,-17.0,81.7
2013-03-19,0.52,26.5,-11.9,-17.0,86.8
2013-03-20,0.00,0,-7.2,-16.9,55.5
2013-03-21,0.25,25.2,-8.9,-14.9,70.0
2013-03-22,0.99,24.8,-9.4,-14.3,68.1
2013-03-23,0.00,0,-4.7,-10.6,68.0
2013-03-24,0.00,0,-3.9,-8.6,79.4
2013-03-25,0.00,0,-2.1,-8.1,76.4
2013-03-26,0.00,0,-1.5,-7.9,70.9
2013-03-27,0.00,0,-1.0,-8.3,69.5
2013-03-28,1.12,16.0,-2.1,-7.9,75.5
2013-03-29,0.50,16.6,-2.8,-8.1,80.4
2013-03-30,0.00,0,-0.3,-7.0,45.3
2013-03-31,0.25,14.2,-0.2,-6.6,61.8
2013-04-01,0.00,0,-2.1,-6.0,68.3
2013-04-02,0.00,0,-2.0,-5.8,75.6
2013-04-03,0.00,0,1.1,-4.9,68.9
2013-04-04,0.00,0,-2.0,-9.4,69.6
2013-04-05,0.00,0,-2.8,-6.8,56.2
2013-04-06,0.14,18.2,-1.7,-8.7,81.3
2013-04-07,0.00,0,-4.5,-10.7,72.8
2013-04-08,0.00,0,-3.7,-9.4,65.2
2013-04-09,0.00,0,-0.9,-6.8,50.0
2013-04-10,0.00,0,-0.1,-7.5,51.8
2013-04-11,0.00,0,-2.8,-7.3,70.8
2013-04-12,0.00,0,-0.1,-5.2,79.1
2013-04-13,0.00,0,0.3,-4.4,83.0
2013-04-14,0.09,8.4,3.0,-0.5,84.9
2013-04-15,-1,-1,6.6,1.0,87.7
2013-04-16,0.00,0,5.5,1.5,83.5
2013-04-17,0.48,8.8,6.9,-0.4,72.9
2013-04-18,-1,-1,4.1,-0.1,92.3
2013-04-19,0.00,0,1.5,-4.7,74.0
2013-04-20,0.00,0,3.0,-2.9,58.8
2013-04-21,0.00,0,5.4,-1.5,61.3
2013-04-22,0.30,8.9,5.4,-0.8,72.0
2013-04-23,0.29,8.5,5.4,-1.2,62.7
2013-04-24,0.27,9.2,4.3,-2.2,62.3
2013-04-25,0.32,11.1,3.9,-2.5,66.1
2013-04-26,0.39,10.5,3.4,-4.1,75.8
2013-04-27,0.00,0,1.8,-4.4,63.8
2013-04-28,0.51,10.0,4.6,-1.9,65.8
2013-04-29,1.79,8.5,1.1,-1.7,95.5
2013-04-30,0.00,0,3.9,-5.3,70.5
