date,snowfall_cm,slr,temp_max,temp_min,humidity_avg,accumulated_snowfall_cm
2010-01-01,3.33,26.2,-14.9,-17.3,92.3,192.82
2010-01-02,1.47,18.4,-5.8,-18.3,94.3,194.29
2010-01-03,0.99,16.5,-5.2,-9.7,95.0,195.28
2010-01-04,0.98,22.5,-8.4,-21.3,90.5,196.26
2010-01-05,0.00,0,-17.3,-21.5,89.8,196.26
2010-01-06,0.00,0,-16.8,-20.1,90.5,196.26
2010-01-07,0.29,30.0,-13.1,-21.1,89.8,196.55
2010-01-08,0.00,0,-6.7,-13.0,47.0,196.55
2010-01-09,0.00,0,-5.2,-8.6,25.7,196.55
2010-01-10,0.00,0,-2.0,-7.6,61.0,196.55
2010-01-11,0.00,0,-0.1,-2.5,89.5,196.55
2010-01-12,0.00,0,-0.6,-3.7,79.2,196.55
2010-01-13,0.00,0,-0.4,-4.1,63.5,196.55
2010-01-14,0.00,0,-1.5,-4.2,56.8,196.55
2010-01-15,0.00,0,-3.7,-13.0,79.9,196.55
2010-01-16,1.11,18.3,-8.0,-10.8,96.8,197.66
2010-01-17,1.34,18.4,-7.6,-10.4,97.5,199.00
2010-01-18,1.14,17.4,-7.6,-9.9,97.8,200.14
2010-01-19,0.00,0,-3.3,-9.5,99.2,200.14
2010-01-20,0.94,18.9,-8.8,-11.4,97.2,201.08
2010-01-21,0.00,0,-8.6,-10.3,97.3,201.08
2010-01-22,0.74,21.4,-10.3,-12.6,95.8,201.82
2010-01-23,0.59,19.1,-9.4,-10.5,96.9,202.41
2010-01-24,0.00,0,-5.2,-11.3,97.5,202.41
2010-01-25,2.93,11.4,-2.4,-4.4,100.0,205.34
2010-01-26,0.92,15.6,-3.9,-7.3,99.8,206.26
2010-01-27,1.71,15.0,-2.9,-7.5,98.8,207.97
2010-01-28,8.29,23.4,-7.4,-15.5,95.6,216.26
2010-01-29,0.90,27.3,-15.8,-22.4,89.8,217.16
2010-01-30,0.00,0,-19.4,-23.9,86.9,217.16
2010-01-31,0.00,0,-16.3,-21.0,89.8,217.16
2010-02-01,5.84,24.1,-11.0,-16.9,94.0,223.00
2010-02-02,1.09,22.8,-11.4,-17.5,93.4,224.09
2010-02-03,5.28,19.3,-8.6,-12.8,96.4,229.37
2010-02-04,9.94,17.7,-7.6,-8.8,98.1,239.31
2010-02-05,3.45,16.3,-6.3,-8.3,98.8,242.76
2010-02-06,0.00,0,-4.6,-7.3,98.9,242.76
2010-02-07,0.00,0,-3.7,-5.9,95.2,242.76
2010-02-08,24.77,17.6,-5.3,-10.5,95.5,267.53
2010-02-09,0.96,21.8,-10.9,-14.5,94.5,268.49
2010-02-10,1.32,17.6,-6.6,-15.0,96.0,269.81
2010-02-11,1.15,13.1,-4.2,-10.6,99.0,270.96
2010-02-12,0.00,0,-2.9,-9.9,84.7,270.96
2010-02-13,0.09,10.6,-2.0,-5.0,91.4,271.05
2010-02-14,0.00,0,-3.1,-5.5,90.3,271.05
2010-02-15,0.00,0,-2.2,-7.9,94.6,271.05
2010-02-16,7.45,18.8,-5.6,-11.7,97.9,278.50
2010-02-17,3.96,21.8,-10.0,-14.5,95.0,282.46
2010-02-18,1.63,28.0,-12.1,-19.9,92.0,284.09
2010-02-19,9.89,30.0,-18.2,-21.8,88.3,293.98
2010-02-20,3.03,30.0,-20.0,-23.8,86.4,297.01
2010-02-21,3.12,30.0,-22.9,-27.3,83.4,300.13
2010-02-22,0.00,0,-19.9,-27.8,83.9,300.13
2010-02-23,0.90,30.0,-15.9,-25.6,88.0,301.03
2010-02-24,0.00,0,-9.6,-16.1,87.3,301.03
2010-02-25,1.79,20.1,-6.8,-10.7,75.3,302.82
2010-02-26,9.15,18.5,-7.6,-10.4,97.4,311.97
2010-02-27,12.42,18.0,-7.8,-10.4,97.6,324.39
2010-02-28,1.05,20.0,-9.1,-13.0,96.4,325.44
2010-03-01,0.20,20.4,-10.0,-13.4,95.5,325.64
2010-03-02,0.00,0,-7.6,-13.4,69.2,325.64
2010-03-03,0.00,0,-9.0,-13.6,70.8,325.64
2010-03-04,0.00,0,-9.9,-14.0,60.5,325.64
2010-03-05,0.00,0,-6.7,-11.2,50.9,325.64
2010-03-06,0.00,0,-2.6,-7.0,54.5,325.64
2010-03-07,0.00,0,0.1,-2.9,81.3,325.64
2010-03-08,0.00,0,0.7,-6.9,82.8,325.64
2010-03-09,0.11,15.5,-0.7,-6.3,89.7,325.75
2010-03-10,0.00,0,1.4,-1.2,84.8,325.75
2010-03-11,2.25,12.0,2.9,-9.5,90.7,328.00
2010-03-12,1.07,15.7,-4.4,-8.9,88.8,329.07
2010-03-13,0.00,0,-5.2,-9.9,80.4,329.07
2010-03-14,0.00,0,-5.8,-9.7,79.6,329.07
2010-03-15,0.00,0,-5.1,-9.5,78.5,329.07
2010-03-16,0.26,16.4,-4.5,-8.3,83.5,329.33
2010-03-17,0.70,12.9,-3.0,-7.7,90.5,330.03
2010-03-18,0.48,8.4,0.5,-4.3,96.5,330.51
2010-03-19,0.95,8.2,1.5,-0.9,97.5,331.46
2010-03-20,0.65,10.2,3.8,-9.3,90.1,332.11
2010-03-21,0.00,0,-3.6,-9.7,77.5,332.11
2010-03-22,0.00,0,-2.8,-8.6,66.5,332.11
2010-03-23,0.00,0,-3.1,-8.4,78.4,332.11
2010-03-24,0.84,12.1,0.4,-5.8,92.9,332.95
2010-03-25,2.21,10.9,1.1,-3.6,95.4,335.16
2010-03-26,0.00,0,5.2,-1.8,88.3,335.16
2010-03-27,5.91,12.3,-1.8,-7.8,99.9,341.07
2010-03-28,0.00,0,-5.8,-8.1,99.2,341.07
2010-03-29,1.18,13.2,-4.4,-7.6,99.8,342.25
2010-03-30,3.37,12.0,-1.7,-4.9,100.0,345.62
2010-03-31,2.16,9.6,-1.3,-3.5,100.0,347.78
2010-04-01,7.24,8.2,0.0,-2.1,100.0,355.02
2010-04-02,2.46,9.9,-0.7,-3.9,100.0,357.48
2010-04-03,0.00,0,1.2,-4.9,90.4,357.48
2010-04-04,0.00,0,2.9,-3.8,70.0,357.48
2010-04-05,0.00,0,1.1,-4.3,79.5,357.48
2010-04-06,0.08,8.7,2.4,-1.5,83.5,357.56
2010-04-07,0.00,0,4.8,-0.5,79.5,357.56
2010-04-08,0.00,0,3.8,-0.7,91.1,357.56
2010-04-09,0.00,0,3.1,-1.2,84.6,357.56
2010-04-10,0.00,0,2.6,-2.2,82.2,357.56
2010-04-11,0.00,0,6.4,0.0,52.6,357.56
2010-04-12,0.00,0,8.5,-1.2,63.6,357.56
2010-04-13,0.00,0,2.1,-2.3,80.3,357.56
2010-04-14,0.31,8.4,3.8,-0.9,88.1,357.87
2010-04-15,0.13,7.3,2.6,-4.1,87.0,358.00
2010-04-16,0.00,0,-1.1,-4.1,73.8,358.00
2010-04-17,0.21,14.2,3.0,-6.1,71.8,358.21
2010-04-18,0.12,15.1,-1.1,-6.3,71.4,358.33
2010-04-19,0.00,0,-1.8,-6.5,66.2,358.33
2010-04-20,0.00,0,1.5,-4.4,48.3,358.33
2010-04-21,0.65,12.0,1.0,-5.0,78.3,358.98
2010-04-22,0.00,0,0.9,-4.7,72.6,358.98
2010-04-23,0.00,0,2.0,-3.7,64.2,358.98
2010-04-24,0.00,0,2.8,-1.9,52.2,358.98
2010-04-25,0.00,0,5.9,0.4,54.4,358.98
2010-04-26,0.00,0,5.8,0.7,78.9,358.98
2010-04-27,0.00,0,0.6,-6.4,73.9,358.98
2010-04-28,0.22,8.5,1.9,-3.6,86.8,359.20
2010-04-29,0.00,0,8.6,2.0,80.3,359.20
2010-04-30,-1,-1,8.6,-0.7,88.0,359.20
