date,snowfall_cm,slr,temp_max,temp_min,humidity_avg,accumulated_snowfall_cm
2025-02-26,0.00,0,1.9,-3.8,85.2,177.12
2025-02-27,0.00,0,1.1,-3.5,73.6,177.12
2025-02-28,0.19,10.9,0.6,-2.6,73.3,177.31
2025-03-01,0.00,0,1.0,-2.0,73.8,177.31
2025-03-02,0.06,7.5,2.5,-0.7,75.7,177.37
2025-03-03,4.43,10.6,4.2,-3.7,83.3,181.80
2025-03-04,1.82,10.9,1.2,-3.9,87.3,183.62
2025-03-05,-1,-1,4.6,-1.3,84.6,183.62
2025-03-06,0.31,10.8,5.6,-2.0,70.8,183.93
2025-03-07,0.00,0,5.7,-1.3,72.3,183.93
2025-03-08,0.77,11.4,0.7,-2.8,67.1,184.70
2025-03-09,17.97,12.4,-2.5,-5.3,96.0,202.67
2025-03-10,4.00,14.2,-4.5,-9.5,93.4,206.67
2025-03-11,0.71,19.0,-6.5,-10.4,91.6,207.38
2025-03-12,0.85,17.1,-6.9,-10.8,89.4,208.23
2025-03-13,0.00,0,-5.5,-10.7,71.9,208.23
2025-03-14,0.00,0,-3.7,-7.6,72.9,208.23
2025-03-15,1.00,9.3,0.0,-7.6,75.8,209.23
2025-03-16,0.00,0,-5.0,-8.2,68.9,209.23
2025-03-17,0.00,0,1.1,-5.9,78.3,209.23
2025-03-18,0.00,0,2.2,-0.1,75.7,209.23
2025-03-19,0.00,0,2.5,-1.4,76.2,209.23
2025-03-20,0.69,10.6,0.8,-2.8,82.8,209.92
2025-03-21,0.00,0,3.7,-2.8,66.7,209.92
2025-03-22,0.00,0,4.6,-2.6,58.5,209.92
2025-03-23,0.00,0,5.3,-5.8,51.0,209.92
2025-03-24,0.17,9.3,0.7,-2.4,72.3,210.09
2025-03-25,0.78,11.0,1.3,-3.4,79.0,210.87
2025-03-26,0.27,9.7,3.8,-2.6,74.9,211.14
2025-03-27,0.51,7.3,6.1,1.2,73.0,211.65
2025-03-28,0.00,0,4.7,0.4,87.9,211.65
2025-03-29,0.00,0,4.1,-0.2,69.4,211.65
2025-03-30,7.75,8.3,3.0,-3.3,87.6,219.40
2025-03-31,0.00,0,2.6,-2.4,63.3,219.40
2025-04-01,0.00,0,6.9,2.2,71.1,219.40
2025-04-02,0.00,0,9.6,5.0,55.8,219.40
2025-04-03,0.00,0,6.8,-3.6,67.2,219.40
2025-04-04,0.23,12.4,-0.2,-4.8,74.6,219.63
2025-04-05,0.51,12.7,-0.4,-4.4,77.2,220.14
2025-04-06,0.00,0,2.1,-0.9,74.5,220.14
2025-04-07,0.09,8.9,3.3,-1.4,79.5,220.23
2025-04-08,0.00,0,7.3,-4.4,64.7,220.23
2025-04-09,0.43,13.8,-2.6,-5.5,71.0,220.66
2025-04-10,0.51,13.0,4.4,-4.3,81.3,221.17
2025-04-11,0.05,8.6,3.5,-4.1,78.5,221.22
2025-04-12,0.00,0,3.7,-1.0,58.0,221.22
2025-04-13,-1,-1,10.9,3.3,61.8,221.22
2025-04-14,-1,-1,4.9,0.2,73.8,221.22
2025-04-15,0.00,0,9.3,2.7,56.1,221.22
2025-04-16,0.00,0,12.8,4.6,75.2,221.22
2025-04-17,-1,-1,11.0,4.4,83.2,221.22
2025-04-18,-1,-1,9.1,1.0,78.8,221.22
2025-04-19,0.00,0,7.8,-2.1,77.9,221.22
2025-04-20,0.00,0,4.9,-2.1,63.3,221.22
2025-04-21,0.00,0,7.5,-2.8,57.5,221.22
2025-04-22,0.00,0,4.2,-1.1,76.8,221.22
2025-04-23,0.00,0,2.9,-4.5,48.4,221.22
2025-04-24,0.00,0,1.0,-6.6,59.4,221.22
2025-04-25,0.00,0,1.4,-3.7,58.0,221.22
2025-04-26,0.00,0,7.3,-0.8,46.8,221.22
2025-04-27,0.00,0,9.6,2.5,44.9,221.22
2025-04-28,-1,-1,7.9,3.1,78.0,221.22
2025-04-29,3.79,8.1,7.8,-0.3,74.6,225.01
2025-04-30,0.31,7.3,6.8,-0.2,69.0,225.32
