date,snowfall_cm,slr,temp_max,temp_min,humidity_avg
1997-02-09,13.02,19.5,-3.3,-10.4,90.0
1997-02-10,6.68,11.4,-1.5,-4.3,94.4
1997-02-11,4.40,11.5,-2.1,-4.7,90.7
1997-02-12,0.26,14.0,-2.2,-8.4,82.5
1997-02-13,3.14,27.7,-8.6,-18.4,83.0
1997-02-14,1.38,30.0,-17.1,-20.5,80.1
1997-02-15,0.30,30.0,-16.7,-20.2,80.5
1997-02-16,0.00,0,-9.1,-16.1,45.2
1997-02-17,2.17,24.9,-11.1,-14.2,62.3
1997-02-18,6.35,19.3,-7.0,-11.9,89.9
1997-02-19,4.21,16.8,-6.3,-7.7,91.0
1997-02-20,6.99,14.6,-4.7,-7.3,92.3
1997-02-21,0.19,18.5,-4.8,-9.8,91.2
1997-02-22,4.18,15.2,0.6,-6.9,94.3
1997-02-23,0.04,7.7,1.2,-3.3,84.8
1997-02-24,1.58,9.4,0.5,-3.9,89.6
1997-02-25,0.12,11.7,-1.4,-3.7,87.5
1997-02-26,0.00,0,-1.1,-7.0,76.9
1997-02-27,1.50,17.5,-4.4,-8.3,68.9
1997-02-28,2.67,12.8,-0.1,-5.3,92.1
1997-03-01,0.10,8.8,1.4,-3.0,76.3
1997-03-02,0.94,9.4,3.0,-2.9,79.9
1997-03-03,2.29,14.0,-1.1,-5.7,81.1
1997-03-04,0.08,14.3,0.7,-6.2,76.9
1997-03-05,0.15,10.9,0.9,-1.7,74.0
1997-03-06,0.10,11.3,-0.2,-3.8,69.1
1997-03-07,0.15,8.7,0.9,-3.2,92.3
1997-03-08,0.06,11.0,0.4,-2.2,64.1
1997-03-09,0.00,0,5.0,-0.8,46.3
1997-03-10,0.00,0,6.3,-1.1,59.3
1997-03-11,0.06,8.9,1.6,-2.8,65.7
1997-03-12,0.07,9.9,4.5,-1.8,58.4
1997-03-13,0.55,16.1,-1.6,-10.0,67.3
1997-03-14,0.27,19.0,-3.3,-9.8,64.0
1997-03-15,0.17,21.8,-6.7,-11.7,69.9
1997-03-16,0.00,0,-6.2,-13.0,63.8
1997-03-17,0.32,19.8,-6.8,-12.1,64.2
1997-03-18,0.00,0,-5.8,-14.6,65.0
1997-03-19,1.03,24.2,-8.5,-14.5,68.1
1997-03-20,5.72,21.2,-8.3,-12.3,86.5
1997-03-21,5.71,19.9,-7.8,-11.4,87.9
1997-03-22,1.18,17.2,-3.5,-8.6,65.0
1997-03-23,1.22,17.6,-3.1,-9.5,66.5
1997-03-24,3.46,16.3,-4.8,-9.7,88.1
1997-03-25,3.77,16.2,-3.9,-9.5,80.8
1997-03-26,10.40,12.9,-0.9,-4.3,89.4
1997-03-27,0.23,10.3,3.4,-3.6,74.1
1997-03-28,0.59,14.0,-1.4,-5.3,78.9
1997-03-29,0.37,13.7,-1.4,-5.5,77.0
1997-03-30,0.45,9.8,3.6,-4.2,78.5
1997-03-31,0.55,8.7,6.4,-2.1,72.1
1997-04-01,4.27,12.3,4.2,-6.0,76.1
1997-04-02,5.00,11.3,-0.2,-5.6,76.0
1997-04-03,3.08,13.0,-1.7,-7.9,87.8
1997-04-04,0.00,0,-1.9,-9.7,67.5
1997-04-05,0.39,18.7,-4.5,-10.5,68.2
1997-04-06,0.51,15.3,-3.7,-9.9,64.7
1997-04-07,0.00,0,-1.9,-8.3,48.3
1997-04-08,0.59,12.2,-1.6,-6.4,76.7
1997-04-09,0.11,8.8,2.2,-2.4,73.6
1997-04-10,2.90,13.1,1.1,-7.8,78.3
1997-04-11,1.95,15.5,-2.4,-10.8,73.2
1997-04-12,0.99,12.2,0.5,-8.7,71.9
1997-04-13,1.26,16.5,2.6,-8.3,78.5
1997-04-14,1.16,15.2,-3.6,-8.6,79.4
1997-04-15,0.21,10.8,-0.9,-4.1,72.6
1997-04-16,0.18,9.9,3.8,-3.0,78.7
1997-04-17,0.93,17.2,-1.1,-7.3,71.0
1997-04-18,0.13,17.8,-3.1,-8.0,70.9
1997-04-19,0.45,18.1,-3.1,-9.9,64.3
1997-04-20,0.00,0,-0.8,-6.5,54.6
1997-04-21,2.14,11.8,-0.2,-4.8,77.3
1997-04-22,0.07,14.5,-3.4,-9.4,71.3
1997-04-23,0.00,0,-2.9,-8.6,44.6
1997-04-24,0.00,0,1.7,-6.2,58.1
1997-04-25,0.47,15.4,-1.5,-8.1,68.6
1997-04-26,0.00,0,0.4,-5.1,59.6
1997-04-27,0.00,0,2.5,-3.4,52.7
1997-04-28,0.00,0,3.9,-1.8,57.0
1997-04-29,0.00,0,6.1,-2.2,53.5
1997-04-30,0.80,7.9,6.6,-0.3,56.4
