date,snowfall_cm,slr,temp_max,temp_min,humidity_avg
2022-01-11,0.33,11.7,-2.5,-4.4,90.8
2022-01-12,-1,-1,4.1,-2.6,81.2
2022-01-13,-1,-1,3.9,-4.9,87.9
2022-01-14,0.44,13.5,-2.9,-4.8,84.1
2022-01-15,0.45,14.6,-3.0,-5.1,81.8
2022-01-16,3.52,15.1,-2.4,-7.0,84.8
2022-01-17,1.07,13.7,-2.8,-6.1,85.5
2022-01-18,0.00,0,2.5,-3.7,77.3
2022-01-19,0.50,14.9,1.0,-9.5,75.4
2022-01-20,0.00,0,-6.0,-10.0,77.2
2022-01-21,1.07,16.1,-3.3,-10.3,84.5
2022-01-22,0.45,10.5,1.8,-3.8,85.4
2022-01-23,0.00,0,4.0,-0.4,70.5
2022-01-24,0.50,12.6,0.4,-6.2,76.5
2022-01-25,0.39,13.3,-3.1,-6.0,84.8
2022-01-26,0.17,12.8,-2.2,-4.8,82.2
2022-01-27,1.10,12.8,-2.8,-6.3,89.9
2022-01-28,1.27,15.0,-3.6,-6.4,86.7
2022-01-29,11.35,11.7,-1.6,-5.3,96.1
2022-01-30,0.20,14.3,-3.9,-9.2,79.8
2022-01-31,0.21,21.5,-8.7,-13.7,88.2
2022-02-01,3.00,25.1,-12.7,-16.4,86.9
2022-02-02,1.20,24.1,-11.1,-15.0,87.9
2022-02-03,5.66,22.9,-6.1,-14.0,90.0
2022-02-04,2.86,13.1,-2.6,-6.5,89.8
2022-02-05,2.09,14.8,-4.1,-7.5,78.3
2022-02-06,0.43,16.2,-4.0,-6.9,79.6
2022-02-07,0.56,15.3,-3.0,-7.0,84.4
2022-02-08,0.00,0,-1.7,-5.7,72.8
2022-02-09,0.00,0,-2.4,-5.3,71.4
2022-02-10,0.08,16.7,-3.9,-9.4,75.1
2022-02-11,0.38,17.6,-5.4,-9.1,72.8
2022-02-12,1.22,11.0,-1.3,-5.1,85.7
2022-02-13,0.72,14.5,0.8,-6.5,86.8
2022-02-14,13.85,19.2,-6.7,-10.2,92.1
2022-02-15,20.70,19.3,-7.3,-10.2,91.8
2022-02-16,7.75,17.1,-6.9,-10.8,91.5
2022-02-17,0.00,0,-5.9,-10.8,92.0
2022-02-18,0.00,0,-4.1,-7.3,90.8
2022-02-19,0.00,0,-5.1,-9.9,78.6
2022-02-20,0.13,19.4,-4.6,-10.8,78.8
2022-02-21,0.16,19.3,-7.8,-11.0,91.2
2022-02-22,0.14,19.4,-7.5,-10.4,88.9
2022-02-23,0.59,9.8,-0.7,-7.9,84.4
2022-02-24,0.00,0,-1.5,-6.5,73.0
2022-02-25,0.00,0,-2.2,-8.7,75.5
2022-02-26,0.00,0,-1.3,-8.7,68.8
2022-02-27,0.00,0,1.3,-4.2,57.6
2022-02-28,0.00,0,0.5,-4.1,69.6
2022-03-01,0.00,0,1.9,-3.6,66.1
2022-03-02,0.00,0,-0.2,-3.6,77.3
2022-03-03,0.00,0,-2.2,-7.1,79.0
2022-03-04,0.00,0,-0.7,-5.9,55.7
2022-03-05,0.00,0,0.0,-6.1,71.3
2022-03-06,0.30,10.1,-0.3,-4.4,81.5
2022-03-07,0.61,9.5,0.0,-2.5,81.3
2022-03-08,0.00,0,1.8,-3.2,53.2
2022-03-09,0.00,0,5.0,-3.8,37.0
2022-03-10,0.00,0,0.6,-3.7,71.3
2022-03-11,0.00,0,2.8,-3.9,53.3
2022-03-12,0.00,0,4.6,-1.6,27.2
2022-03-13,0.00,0,5.4,-0.9,35.9
2022-03-14,0.00,0,6.1,-0.8,31.2
2022-03-15,0.00,0,4.0,-2.4,47.5
2022-03-16,0.00,0,4.7,-1.8,65.3
2022-03-17,0.87,10.4,0.9,-2.8,87.9
2022-03-18,0.08,10.3,1.1,-3.2,62.2
2022-03-19,0.00,0,7.3,-1.0,47.4
2022-03-20,0.00,0,12.0,-0.7,37.1
2022-03-21,0.00,0,6.3,-2.1,44.4
2022-03-22,0.68,10.3,2.3,-2.3,73.7
2022-03-23,0.00,0,6.2,-1.1,53.7
2022-03-24,-1,-1,6.5,2.4,73.5
2022-03-25,0.00,0,4.2,-4.3,71.1
2022-03-26,2.03,14.7,-1.4,-5.7,74.3
2022-03-27,1.01,8.4,4.9,-4.5,80.9
2022-03-28,2.17,19.8,-0.4,-10.9,78.5
2022-03-29,0.00,0,-5.8,-11.3,61.5
2022-03-30,0.00,0,-4.5,-9.0,72.6
2022-03-31,0.00,0,-5.0,-9.0,67.2
2022-04-01,0.50,17.2,-3.1,-9.1,64.4
2022-04-02,0.49,14.3,-2.2,-6.6,80.2
2022-04-03,1.21,15.0,-1.4,-7.3,83.0
2022-04-04,2.36,15.8,-4.6,-10.6,84.9
2022-04-05,0.77,20.1,-6.6,-10.4,71.2
2022-04-06,0.00,0,-2.9,-7.7,65.3
2022-04-07,1.24,14.6,-3.5,-9.9,86.6
2022-04-08,4.89,17.6,-6.0,-9.6,92.0
2022-04-09,7.40,13.2,-2.8,-5.7,94.6
2022-04-10,0.07,11.2,0.1,-4.0,81.3
2022-04-11,0.00,0,0.2,-3.4,76.4
2022-04-12,0.00,0,1.7,-2.4,57.6
2022-04-13,0.09,9.5,3.7,-1.9,72.2
2022-04-14,0.00,0,3.4,-2.7,56.0
2022-04-15,0.00,0,6.4,0.4,46.1
2022-04-16,0.00,0,6.7,1.5,62.9
2022-04-17,0.00,0,11.5,4.5,40.3
2022-04-18,0.00,0,12.0,6.2,30.4
2022-04-19,0.00,0,12.7,7.2,44.5
2022-04-20,0.00,0,13.7,7.7,43.8
2022-04-21,0.00,0,13.1,0.7,50.5
2022-04-22,0.00,0,7.6,0.2,60.8
2022-04-23,0.00,0,3.6,-1.1,62.0
2022-04-24,0.00,0,6.4,0.8,54.0
2022-04-25,0.00,0,4.2,-2.9,69.5
2022-04-26,0.00,0,-0.2,-6.5,65.9
2022-04-27,1.07,12.4,0.1,-4.2,66.8
2022-04-28,0.56,10.6,1.4,-4.1,72.5
2022-04-29,0.00,0,1.1,-3.7,73.4
2022-04-30,0.14,8.8,2.8,-1.7,71.1
