date,snowfall_cm,slr,temp_max,temp_min,humidity_avg,accumulated_snowfall_cm
2015-12-14,0.00,0,-4.7,-7.9,81.0,45.50
2015-12-15,0.00,0,-1.7,-5.1,84.0,45.50
2015-12-16,0.10,12.0,-1.6,-7.8,81.9,45.60
2015-12-17,-1,-1,3.4,-3.0,93.3,45.60
2015-12-18,-1,-1,5.0,-0.2,92.3,45.60
2015-12-19,-1,-1,4.1,-0.5,92.3,45.60
2015-12-20,-1,-1,4.9,1.2,93.8,45.60
2015-12-21,0.00,0,2.5,-0.4,80.4,45.60
2015-12-22,5.17,9.8,0.5,-2.4,88.7,50.77
2015-12-23,0.00,0,-1.5,-2.5,85.3,50.77
2015-12-24,-1,-1,1.7,-2.8,95.9,50.77
2015-12-25,0.21,9.5,-0.7,-8.7,85.4,50.98
2015-12-26,0.00,0,-8.3,-9.7,82.0,50.98
2015-12-27,0.00,0,-7.2,-10.3,75.1,50.98
2015-12-28,0.00,0,-5.7,-8.5,89.2,50.98
2015-12-29,0.27,16.1,-5.5,-7.9,88.6,51.25
2015-12-30,0.29,14.2,-2.4,-5.8,97.2,51.54
2015-12-31,0.65,14.1,-3.3,-8.6,95.5,52.19
2016-01-01,0.77,13.1,-4.1,-6.5,96.6,52.96
2016-01-02,0.54,21.2,-6.7,-13.9,91.4,53.50
2016-01-03,0.48,25.7,-14.0,-17.0,87.4,53.98
2016-01-04,13.54,24.2,-11.4,-17.2,88.8,67.52
2016-01-05,0.00,0,-17.3,-21.5,83.8,67.52
2016-01-06,0.30,30.0,-17.1,-21.5,83.9,67.82
2016-01-07,0.90,30.0,-18.2,-24.8,82.6,68.72
2016-01-08,2.40,30.0,-20.1,-23.0,81.4,71.12
2016-01-09,0.58,28.9,-15.5,-21.5,85.0,71.70
2016-01-10,41.23,23.6,-8.5,-15.7,89.4,112.93
2016-01-11,26.47,22.7,-8.8,-14.7,90.6,139.40
2016-01-12,11.49,25.9,-13.6,-16.8,87.8,150.89
2016-01-13,0.25,29.1,-17.2,-20.0,84.1,151.14
2016-01-14,0.00,0,-14.4,-19.0,85.7,151.14
2016-01-15,0.00,0,-10.8,-15.0,88.9,151.14
2016-01-16,0.41,21.8,-9.6,-12.3,90.4,151.55
2016-01-17,0.26,16.8,-5.9,-9.5,86.8,151.81
2016-01-18,0.16,16.6,-6.9,-11.2,87.3,151.97
2016-01-19,1.38,17.3,-6.9,-8.2,88.3,153.35
2016-01-20,0.61,17.0,-6.9,-9.7,89.6,153.96
2016-01-21,0.00,0,-7.1,-10.2,81.2,153.96
2016-01-22,0.00,0,-5.7,-11.5,73.0,153.96
2016-01-23,0.83,15.6,-0.9,-7.3,85.0,154.79
2016-01-24,0.00,0,0.2,-2.4,82.3,154.79
2016-01-25,0.00,0,1.5,-3.0,93.6,154.79
2016-01-26,2.15,10.1,0.6,-3.3,93.5,156.94
2016-01-27,0.00,0,-0.2,-4.4,94.3,156.94
2016-01-28,0.09,13.0,-2.7,-5.5,83.2,157.03
2016-01-29,2.18,9.2,0.0,-4.7,86.3,159.21
2016-01-30,0.19,12.0,-1.6,-7.5,72.6,159.40
2016-01-31,0.00,0,-4.5,-8.4,78.7,159.40
2016-02-01,3.30,16.7,-5.3,-8.5,84.5,162.70
2016-02-02,0.71,17.6,-6.1,-8.6,92.9,163.41
2016-02-03,0.00,0,-3.6,-6.0,81.8,163.41
2016-02-04,0.00,0,-3.5,-5.4,82.1,163.41
2016-02-05,0.16,13.4,-3.4,-6.5,84.0,163.57
2016-02-06,2.71,10.5,-0.1,-3.6,94.1,166.28
2016-02-07,0.48,8.2,1.4,-1.5,98.7,166.76
2016-02-08,3.22,9.5,-1.2,-1.8,99.1,169.98
2016-02-09,0.70,10.2,-1.2,-4.5,99.3,170.68
2016-02-10,0.76,12.8,-3.3,-6.5,95.7,171.44
2016-02-11,0.00,0,-5.7,-8.9,84.4,171.44
2016-02-12,3.58,19.4,-8.4,-9.7,89.0,175.02
2016-02-13,5.86,19.3,-8.7,-12.4,91.9,180.88
2016-02-14,0.00,0,-9.3,-15.8,90.0,180.88
2016-02-15,0.00,0,-6.4,-8.8,88.6,180.88
2016-02-16,0.06,15.1,-3.4,-9.3,74.0,180.94
2016-02-17,0.00,0,-1.5,-10.8,81.5,180.94
2016-02-18,0.00,0,-8.8,-11.3,91.4,180.94
2016-02-19,0.00,0,-5.2,-8.3,82.6,180.94
2016-02-20,10.05,14.4,-4.8,-7.0,96.0,190.99
2016-02-21,0.00,0,-4.6,-7.3,94.4,190.99
2016-02-22,0.00,0,-5.2,-9.5,93.6,190.99
2016-02-23,0.12,15.6,-2.8,-8.9,83.4,191.11
2016-02-24,0.00,0,-1.6,-5.9,81.5,191.11
2016-02-25,0.82,16.1,-3.3,-8.1,86.8,191.93
2016-02-26,3.51,16.9,-5.6,-8.7,86.1,195.44
2016-02-27,0.00,0,-2.8,-6.5,84.1,195.44
2016-02-28,0.00,0,-3.3,-6.7,78.1,195.44
2016-02-29,0.00,0,-2.4,-8.3,74.1,195.44
2016-03-01,0.00,0,-5.7,-8.0,86.3,195.44
2016-03-02,0.00,0,-6.6,-8.1,93.9,195.44
2016-03-03,1.85,15.4,-3.9,-6.8,96.4,197.29
2016-03-04,10.32,13.4,-3.9,-5.6,96.3,207.61
2016-03-05,0.29,14.4,-4.5,-5.6,96.0,207.90
2016-03-06,5.70,14.0,-4.9,-5.4,96.1,213.60
2016-03-07,11.06,14.0,-4.4,-6.0,96.3,224.66
2016-03-08,0.15,16.4,-1.9,-7.1,95.4,224.81
2016-03-09,0.00,0,-3.5,-6.7,77.5,224.81
2016-03-10,0.00,0,2.7,-3.7,63.4,224.81
2016-03-11,0.00,0,2.9,-4.5,58.8,224.81
2016-03-12,0.00,0,1.3,-5.5,65.0,224.81
2016-03-13,0.00,0,4.8,2.3,79.8,224.81
2016-03-14,-1,-1,5.8,2.8,85.9,224.81
2016-03-15,0.00,0,6.5,-0.5,80.0,224.81
2016-03-16,0.00,0,4.2,-0.3,74.7,224.81
2016-03-17,0.31,12.1,1.4,-5.2,80.1,225.12
2016-03-18,2.72,13.2,-1.8,-5.3,82.1,227.84
2016-03-19,2.10,12.1,1.0,-5.6,84.0,229.94
2016-03-20,3.17,10.7,-0.5,-5.4,90.0,233.11
2016-03-21,3.23,13.9,-0.8,-6.5,90.3,236.34
2016-03-22,1.21,10.5,-0.1,-5.7,88.4,237.55
2016-03-23,0.74,12.6,-2.0,-6.1,68.0,238.29
2016-03-24,0.00,0,-0.3,-5.7,67.9,238.29
2016-03-25,0.89,9.5,0.9,-4.6,83.4,239.18
2016-03-26,0.00,0,2.2,-2.8,78.1,239.18
2016-03-27,0.00,0,2.1,-1.5,88.8,239.18
2016-03-28,0.00,0,2.8,-1.8,85.5,239.18
2016-03-29,3.18,10.3,1.7,-3.0,92.4,242.36
2016-03-30,1.23,11.8,-0.6,-3.9,82.0,243.59
2016-03-31,0.00,0,0.6,-7.4,72.1,243.59
2016-04-01,0.00,0,0.6,-5.3,61.5,243.59
2016-04-02,0.09,8.7,1.3,-2.7,82.5,243.68
2016-04-03,0.00,0,4.8,-0.6,78.8,243.68
2016-04-04,-1,-1,1.5,-0.7,99.7,243.68
2016-04-05,2.58,7.7,1.9,0.3,99.0,246.26
2016-04-06,4.30,8.7,0.7,-1.7,99.3,250.56
2016-04-07,0.00,0,3.5,-3.5,80.0,250.56
2016-04-08,0.00,0,0.8,-5.0,71.3,250.56
2016-04-09,0.00,0,2.4,-3.5,61.2,250.56
2016-04-10,0.00,0,3.7,-1.5,43.8,250.56
2016-04-11,0.00,0,5.0,-3.1,59.3,250.56
2016-04-12,0.00,0,3.4,-2.2,58.8,250.56
2016-04-13,0.43,15.3,-0.2,-6.2,65.3,250.99
2016-04-14,0.97,12.9,-1.5,-5.4,94.2,251.96
2016-04-15,2.85,7.6,1.9,-1.1,95.8,254.81
2016-04-16,0.89,7.6,2.3,-2.2,85.8,255.70
2016-04-17,0.00,0,2.2,-2.3,63.4,255.70
2016-04-18,8.00,9.1,3.6,-2.3,91.0,263.70
2016-04-19,0.09,10.0,1.7,-3.5,81.0,263.79
2016-04-20,0.07,11.0,2.0,-1.9,66.9,263.86
2016-04-21,0.24,11.2,2.8,-2.6,70.1,264.10
2016-04-22,0.09,13.0,-0.5,-5.8,76.3,264.19
2016-04-23,0.95,13.8,-1.0,-5.1,78.0,265.14
2016-04-24,1.95,12.2,-1.2,-5.2,92.3,267.09
2016-04-25,4.24,14.0,-2.3,-5.3,82.2,271.33
2016-04-26,0.00,0,1.6,-4.2,71.7,271.33
2016-04-27,3.47,10.4,-0.8,-3.5,90.7,274.80
2016-04-28,7.11,8.1,0.7,-2.4,99.8,281.91
2016-04-29,0.51,8.4,1.9,-1.8,97.5,282.42
2016-04-30,0.00,0,5.1,-2.1,77.0,282.42
